BALANCE,BALANCE_FREQUENCY,PURCHASES,ONEOFF_PURCHASES,INSTALLMENTS_PURCHASES,CASH_ADVANCE,PURCHASES_FREQUENCY,ONEOFF_PURCHASES_FREQUENCY,PURCHASES_INSTALLMENTS_FREQUENCY,CASH_ADVANCE_FREQUENCY,CASH_ADVANCE_TRX,PURCHASES_TRX,CREDIT_LIMIT,PAYMENTS,MINIMUM_PAYMENTS,PRC_FULL_PAYMENT,TENURE,Cluster
-0.0942396116475172,0.5179801782465591,0.0874320130416699,-0.6004161882983547,1.1724664950162056,-0.6057134510317196,1.2697416704304612,-0.6787161910923751,1.5990825136896427,-0.6752944623225238,-0.6363960366498398,-0.0436522631641752,-0.9799793670820908,-0.2458933229921568,2.169531472642076,-0.5255884449323432,0.3605412821917686,3
-0.4863541862079451,-0.249881387509229,0.6075813785082921,1.3993338306987433,-0.6756659790787873,-0.6057134510317196,-0.5990107554099021,0.1592865274217318,-0.9170895120984436,-0.6752944623225238,-0.6363960366498398,-0.4257625693815254,-0.7315163975004758,-0.4820364600132564,-0.6637956810367549,-0.5255884449323432,0.3605412821917686,1
0.0382572695498931,0.5179801782465591,2.176785616553167,2.7502754105684803,0.7660107202717561,-0.6057134510317196,1.2697416704304612,0.1592865274217318,1.3894023502646444,-0.6752944623225238,-0.6363960366498398,0.8479384513429753,-0.4209376855234572,-0.5429069206998647,-0.193728480829949,0.3291279485984248,0.3605412821917686,2
-0.3141355686012265,0.5179801782465591,1.1947338673207788,-0.0376053893478117,2.7750101789451387,-0.6057134510317196,0.64682419515034,-0.1200465947460124,0.9700395072426212,-0.6752944623225238,-0.6363960366498398,0.8479384513429753,0.9766665183731268,0.1121146409911615,-0.5295295881780994,-0.2406841200439452,0.3605412821917686,3
0.7817456144762898,0.5179801782465591,-0.7491932258373782,-0.6004161882983547,-0.6756659790787873,-0.3486761539687091,-1.2219282306900232,-0.6787161910923751,-0.9170895120984436,-0.2588816225490615,-0.403448223659844,-0.8078728755988757,-0.4209376855234572,-0.4194938447216664,0.5082385240431642,-0.5255884449323432,0.3605412821917686,1
2.6386873708508105,0.5179801782465591,0.716255734625781,-0.6004161882983547,2.5615586312969247,1.100023763895977,0.0239067198702189,-0.6787161910923751,0.3409965007955997,0.1575362141984659,0.2953952153101432,-0.1073373142004002,1.131955874361636,0.3231639525968086,2.0813335996620586,-0.5255884449323432,0.3605412821917686,0
0.3669161997175664,-0.0099251761158995,-0.7491932258373782,-0.6004161882983547,-0.6756659790787873,1.4578359725902554,-1.2219282306900232,-0.6787161910923751,-0.9170895120984436,0.5739490539719282,0.0624474023201474,-0.8078728755988757,-0.4209376855234572,-0.6781401104328223,-0.3533317601818631,-0.5255884449323432,-2.6310988979975125,1
-0.8354731406599215,-1.7856087422636395,-0.2772890188010938,-0.6004161882983547,0.3667858250938219,-0.6057134510317196,-0.1837316079998543,-0.6787161910923751,-0.0783663422264233,-0.6752944623225238,-0.6363960366498398,-0.2983924673090753,-0.5762270415119666,-0.764038385915499,-0.7794602959428192,0.3291279485984248,0.3605412821917686,1
0.3177770489287351,0.5179801782465591,-0.2906096288841026,-0.3779507329554884,0.003936271290774,-0.6057134510317196,0.4391858672802666,-0.3993830689246308,0.5506766642205982,-0.6752944623225238,-0.6363960366498398,-0.2347074162728503,2.3742707222697104,0.1527216122141713,0.1636157802149438,-0.5255884449323432,0.3605412821917686,3
1.258441304362069,0.5179801782465591,-0.386727150513786,-0.6004161882983547,0.1250334182533301,-0.6057134510317196,1.2697416704304612,-0.6787161910923751,1.5990825136896427,-0.6752944623225238,-0.6363960366498398,-0.0436522631641752,-0.1103589735464385,-0.2642257773766639,2.938088594959225,-0.5255884449323432,0.3605412821917686,3
0.3341242535450636,0.5179801782465591,-0.5885457589796311,-0.6004161882983547,-0.3207904785754798,-0.6057134510317196,0.4391858672802666,-0.6787161910923751,0.7603593438176227,-0.6752944623225238,-0.6363960366498398,-0.2983924673090753,-0.7315163975004758,-0.7837473239021046,2.938088594959225,-0.5255884449323432,0.3605412821917686,3
2.6386873708508105,0.5179801782465591,2.886709576754609,2.9798409983354865,0.2280131947464509,-0.435970464661275,1.2697416704304612,2.3939615607963085,1.5990825136896427,0.9903618937453904,0.7612908412901348,2.822175033465952,2.1413366882869465,0.3760093211646362,1.44907006679885,-0.5255884449323432,0.3605412821917686,2
-0.7814494317818541,-1.0177429532650166,-0.0073307161631886,-0.6004161882983547,0.9631325315655902,-0.6057134510317196,1.2697416704304612,-0.6787161910923751,1.5990825136896427,-0.6752944623225238,-0.6363960366498398,0.2747729920169499,-0.7936321398958796,0.5521219891333099,-0.7610227876962131,-0.5255884449323432,0.3605412821917686,3
1.389977192250597,-0.249881387509229,2.886709576754609,2.9798409983354865,0.9187228795612424,2.839046871514473,1.2697416704304612,-0.3993830689246308,1.3894023502646444,0.9903618937453904,2.391925532220105,0.0200327878720498,1.4425345863386545,2.879656013444212,1.1198994352747869,-0.5255884449323432,0.3605412821917686,2
2.318517493931941,0.5179801782465591,-0.7491932258373782,-0.6004161882983547,-0.6756659790787873,-0.0135762860026746,-1.2219282306900232,-0.6787161910923751,-0.9170895120984436,1.1417851988424736,0.2953952153101432,-0.8078728755988757,0.5107984504075986,-0.0336698944499447,1.4451761823845033,-0.5255884449323432,-0.3873687628555516,0
-0.7592844303881519,0.5179801782465591,-0.3858542641192679,-0.6004161882983547,0.1269616528044009,-0.6057134510317196,1.2697416704304612,-0.6787161910923751,1.5990825136896427,-0.6752944623225238,-0.6363960366498398,-0.0436522631641752,-0.4209376855234572,-0.7886007438130747,-0.6533221792748352,-0.5255884449323432,0.3605412821917686,3
0.096890390370169,0.5179801782465591,-0.6564490464198426,-0.4637205470635814,-0.6756659790787873,-0.4242513125592878,-0.8066490832799754,-0.1200465947460124,-0.9170895120984436,0.5739490539719282,0.528343028300139,-0.6805027735264256,-0.8246900110935814,-0.3666415378360079,0.4818602445338808,-0.5255884449323432,0.3605412821917686,1
-0.7853848577389451,0.5179801782465591,-0.5370818319695085,-0.6004161882983547,-0.2071049831686018,-0.6057134510317196,1.2697416704304612,-0.6787161910923751,1.5990825136896427,-0.6752944623225238,-0.6363960366498398,-0.0436522631641752,-1.0420951094774944,-0.7933103385290431,-0.6508735293214424,-0.5255884449323432,0.3605412821917686,3
2.6386873708508105,0.5179801782465591,-0.3972654352142686,-0.3262878214888167,-0.3091005566096135,1.051592940242296,0.4391858672802666,-0.1200465947460124,0.131316337370601,3.4888489263342937,2.8578211582000965,-0.2983924673090753,1.9084026543041823,0.078074499670733,1.4337263785076346,-0.5255884449323432,0.3605412821917686,0
-0.8467369658030167,0.5179801782465591,-0.6582675597417551,-0.6004161882983547,-0.4748082133422538,-0.6057134510317196,-0.1837316079998543,-0.6787161910923751,0.131316337370601,-0.6752944623225238,-0.6363960366498398,-0.4894476204177505,0.7903192911869155,-0.8227004588796717,-0.6579870539213,-0.5255884449323432,0.3605412821917686,1
2.6386873708508105,0.5179801782465591,2.0131376027142647,0.7574271813003932,2.8401885239266487,1.7537812779735078,1.2697416704304612,-0.1200465947460124,1.5990825136896427,1.82319257026638,1.6930820932501178,2.822175033465952,2.3742707222697104,1.7217593952725734,2.938088594959225,-0.5255884449323432,0.3605412821917686,2
-0.1717067507476302,0.5179801782465591,0.4762210686999452,-0.0643548501227732,1.227883152582915,-0.4754086001838496,1.2697416704304612,-0.3993830689246308,1.5990825136896427,0.1575362141984659,-0.1705004106698482,2.0579544210312517,0.5107984504075986,-0.5193136326580244,-0.5215077970362848,-0.5255884449323432,0.3605412821917686,3
2.6386873708508105,0.5179801782465591,-0.4537302738596507,-0.1649333586979667,-0.6756659790787873,0.2759027514705644,-1.01428990281995,-0.3993830689246308,-0.9170895120984436,0.1575362141984659,0.0624474023201474,-0.6168177224902006,1.9084026543041823,0.1522723772365685,2.638741372939169,-0.5255884449323432,0.3605412821917686,0
-0.7854052020103401,0.5179801782465591,-0.1701876767070593,0.2529800605437165,-0.6756659790787873,-0.6057134510317196,1.0621033425603876,2.3939615607963085,-0.9170895120984436,-0.6752944623225238,-0.6363960366498398,-0.1073373142004002,-0.9799793670820908,-0.6584605138339036,-0.6065534656310955,0.5000712273045784,0.3605412821917686,3
1.2224052810621815,-0.6338121703871231,-0.2515752404292516,-0.6004161882983547,0.4235884012441136,-0.6057134510317196,1.2697416704304612,-0.6787161910923751,1.5990825136896427,-0.6752944623225238,-0.6363960366498398,0.0837178389082748,2.063692010292692,2.879656013444212,2.938088594959225,-0.5255884449323432,0.3605412821917686,3
0.1207983672644711,0.5179801782465591,-0.7491932258373782,-0.6004161882983547,-0.6756659790787873,-0.5321442277477014,-1.2219282306900232,-0.6787161910923751,-0.9170895120984436,-0.2588816225490615,-0.403448223659844,-0.8078728755988757,-0.7936321398958796,-0.703446408936212,0.009045672459777,-0.5255884449323432,0.3605412821917686,1
2.6386873708508105,0.5179801782465591,-0.7491932258373782,-0.6004161882983547,-0.6756659790787873,2.839046871514473,-1.2219282306900232,-0.6787161910923751,-0.9170895120984436,2.9588698569815355,1.9260299062401132,-0.8078728755988757,1.4425345863386545,0.0999037555739988,1.9084770294587807,-0.5255884449323432,-0.3873687628555516,0
1.5364018656042395,0.5179801782465591,1.41533771840198,1.600343430981132,0.8074275915666294,0.6524983087452441,0.64682419515034,0.9972892459358388,0.9700395072426212,0.9903618937453904,0.9942386542801306,1.803214216886351,0.20021973843058,0.0883572836473789,1.282435136735101,-0.5255884449323432,0.3605412821917686,2
2.6386873708508105,0.5179801782465591,-0.5637048670023069,-0.3270249058288081,-0.6756659790787873,1.562652428030391,-1.01428990281995,-0.3993830689246308,-0.9170895120984436,0.9903618937453904,2.1589777192301094,-0.6805027735264256,1.4425345863386545,-0.1497243400948692,1.9963573965432757,-0.5255884449323432,0.3605412821917686,0
-0.0240983544524758,-1.7856087422636395,0.1266391602621026,0.690473120162263,-0.6756659790787873,2.839046871514473,-1.01428990281995,-0.3993830689246308,-0.9170895120984436,0.9903618937453904,0.7612908412901348,-0.4257625693815254,0.9766665183731268,2.879656013444212,0.1289716596694212,0.6140322734868228,0.3605412821917686,0
-0.4670228267450362,-0.6338121703871231,-0.7491932258373782,-0.6004161882983547,-0.6756659790787873,1.7163391353062376,-1.2219282306900232,-0.6787161910923751,-0.9170895120984436,0.5739490539719282,0.0624474023201474,-0.8078728755988757,-0.7936321398958796,0.994436075668776,-0.4843072065109754,0.0442236237100268,0.3605412821917686,1
-0.395126422652712,0.134049395368665,0.6388689002117959,0.4533463872202944,0.8112639748921971,1.0162213436212917,0.2315450477402922,0.7179561237680945,-0.0783663422264233,0.5739490539719282,1.9260299062401132,0.9116235023792004,-0.4209376855234572,-0.1339694723476013,-0.3722054899867734,-0.1457148721259545,0.3605412821917686,3
1.5702833125140483,0.5179801782465591,-0.5638685332012792,-0.3272661334309872,-0.6756659790787873,-0.6057134510317196,-1.01428990281995,-0.3993830689246308,-0.9170895120984436,-0.6752944623225238,-0.6363960366498398,-0.7441878245626506,0.0449303824420707,-0.3803365842709548,1.64780940454347,-0.5255884449323432,0.3605412821917686,1
-0.0542085468789299,0.5179801782465591,-0.7491932258373782,-0.6004161882983547,-0.6756659790787873,0.4923564299723703,-1.2219282306900232,-0.6787161910923751,-0.9170895120984436,-0.2588816225490615,-0.403448223659844,-0.8078728755988757,-0.8868057534889852,-0.6866936395182923,-0.4309025867827035,-0.5255884449323432,0.3605412821917686,1
2.2873619242272385,0.5179801782465591,0.6378232550516963,0.0291878533888657,1.444668939142356,-0.6057134510317196,1.2697416704304612,0.4386196495894761,1.5990825136896427,-0.6752944623225238,-0.6363960366498398,0.4658281451256251,1.2872452303501454,-0.0289088003715568,0.9700101937633864,-0.5255884449323432,0.3605412821917686,3
0.4677005811566194,0.5179801782465591,-0.3518480649995049,-0.4704213137907762,0.0072504244254268,-0.4688621189635879,-0.3913724275398288,-0.3993830689246308,-0.0783663422264233,0.1575362141984659,-0.1705004106698482,-0.4894476204177505,-0.6072849127096684,-0.9232193293869908,-0.4435584787540931,-0.5255884449323432,0.3605412821917686,1
-0.5789155266991046,-1.5936412392032753,-0.6494113998640414,-0.6004161882983547,-0.4552446669595154,0.1455545837008825,-0.2875520177698416,-0.6787161910923751,-0.2880465056514219,-0.0506727041752978,-0.403448223659844,-0.6168177224902006,-0.8246900110935814,-0.8131684894266767,-0.6755232414712417,-0.5255884449323432,-2.6310988979975125,1
1.4550759361220345,0.5179801782465591,-0.7491932258373782,-0.6004161882983547,-0.6756659790787873,0.8623995005342404,-1.2219282306900232,-0.6787161910923751,-0.9170895120984436,1.82319257026638,0.9942386542801306,-0.8078728755988757,-0.0482432311510348,-0.9232193293869908,-0.4435584787540931,-0.5255884449323432,0.3605412821917686,0
-0.7237124446209158,0.5179801782465591,1.42447574784459,1.2797251446183169,1.308145915771234,-0.6057134510317196,1.2697416704304612,1.5559588422822015,1.5990825136896427,-0.6752944623225238,-0.6363960366498398,2.822175033465952,-0.3277640719303516,0.6673689682673788,-0.6355505226532988,2.608372804302331,0.3605412821917686,2
-0.3484039414823589,0.5179801782465591,-0.2877454704020905,0.0797116345119142,-0.6756659790787873,-0.0905461292619888,-0.8066490832799754,-0.1200465947460124,-0.9170895120984436,-0.2588816225490615,-0.1705004106698482,-0.6168177224902006,-0.1103589735464385,-0.5556601441038423,-0.4799314307276369,-0.2406841200439452,0.3605412821917686,1
2.059661823896087,0.5179801782465591,0.0704289134817883,0.2654166835893901,-0.1627756742705488,2.839046871514473,0.3353654575102794,0.5782878866787853,-0.2880465056514219,3.697057844708058,2.8578211582000965,-0.2347074162728503,2.3742707222697104,2.879656013444212,0.5397765875849263,-0.5255884449323432,-2.6310988979975125,0
-0.2210724289953338,0.5179801782465591,2.076640087915447,2.377056105397186,1.1041547688892106,-0.6057134510317196,0.4391858672802666,1.276622368103583,0.3409965007955997,-0.6752944623225238,-0.6363960366498398,0.338458043053175,-0.5762270415119666,-0.0479869304102679,0.9752517870713732,-0.5255884449323432,0.3605412821917686,2
0.067119848526609,0.5179801782465591,-0.7491932258373782,-0.6004161882983547,-0.6756659790787873,-0.36753994857868,-1.2219282306900232,-0.6787161910923751,-0.9170895120984436,0.5739490539719282,0.0624474023201474,-0.8078728755988757,-0.2656483295349479,-0.4906606496477945,-0.0655219363816123,-0.5255884449323432,0.3605412821917686,1
-0.5847013613497158,0.0487314436180221,1.050425742660415,2.052042116061332,-0.6756659790787873,0.8626902529392074,0.4391858672802666,1.5559588422822015,-0.9170895120984436,-0.1200756769665523,-0.403448223659844,-0.1073373142004002,-0.4209376855234572,1.0213183289410257,-0.6962465831581742,0.1581846698922712,-1.883188852950192,1
-0.8558558769601031,-1.0177429532650166,-0.4673236609409463,-0.6004161882983547,-0.0530069052955332,-0.6057134510317196,0.4391858672802666,-0.6787161910923751,0.7603593438176227,-0.6752944623225238,-0.6363960366498398,-0.2983924673090753,-1.0420951094774944,-0.6624826579934129,-0.4435584787540931,-0.5255884449323432,0.3605412821917686,3
-0.0830675228049036,0.5179801782465591,0.4182014011643281,1.120206691910718,-0.6756659790787873,-0.6057134510317196,-0.5990107554099021,0.1592865274217318,-0.9170895120984436,-0.6752944623225238,-0.6363960366498398,-0.4257625693815254,0.5107984504075986,-0.9232193293869908,-0.4435584787540931,-0.5255884449323432,0.3605412821917686,1
1.2864127315512837,0.5179801782465591,-0.4643503916596195,-0.1805863497726937,-0.6756659790787873,-0.1102816289343307,-0.5990107554099021,0.1592865274217318,-0.9170895120984436,1.406779730492918,0.528343028300139,-0.5531326714539755,-0.1103589735464385,-0.9232193293869908,-0.4435584787540931,-0.5255884449323432,0.3605412821917686,1
0.5529630786078907,0.5179801782465591,2.886709576754609,2.9798409983354865,0.1850698044319799,-0.6057134510317196,1.0621033425603876,2.3939615607963085,0.3409965007955997,-0.6752944623225238,-0.6363960366498398,1.866899267922576,0.9766665183731268,2.6273646960272585,0.9598968716534788,-0.2406841200439452,0.3605412821917686,2
1.491205623940653,0.5179801782465591,-0.7491932258373782,-0.6004161882983547,-0.6756659790787873,-0.4392705787944261,-1.2219282306900232,-0.6787161910923751,-0.9170895120984436,0.2332453682599749,0.0624474023201474,-0.8078728755988757,-0.1103589735464385,-0.4449470020974583,1.3654069290290551,-0.5255884449323432,-0.3873687628555516,1
2.392717393012738,0.5179801782465591,-0.5409734504784012,-0.6004161882983547,-0.2157016955421254,0.1136348164230111,-0.1837316079998543,-0.6787161910923751,-0.0783663422264233,0.9903618937453904,0.2953952153101432,-0.4257625693815254,0.5107984504075986,0.3963909639847381,1.7795084309699851,-0.5255884449323432,0.3605412821917686,0
0.2526792907752547,-0.6338121703871231,-0.6464472231493241,-0.4489788602637529,-0.6756659790787873,-0.6057134510317196,-0.8066490832799754,-0.1200465947460124,-0.9170895120984436,-0.6752944623225238,-0.6363960366498398,-0.6805027735264256,0.666087806396108,1.271186442138105,-0.1124026431774013,-0.5255884449323432,0.3605412821917686,1
0.0612662835079108,0.5179801782465591,-0.6890004348820757,-0.511698036830296,-0.6756659790787873,-0.6057134510317196,-1.01428990281995,-0.3993830689246308,-0.9170895120984436,-0.6752944623225238,-0.6363960366498398,-0.7441878245626506,-0.8557478822912833,-0.7118350008829234,0.293686781972785,-0.5255884449323432,0.3605412821917686,1
-0.3805074758502508,0.134049395368665,-0.7491932258373782,-0.6004161882983547,-0.6756659790787873,2.225215159261741,-1.2219282306900232,-0.6787161910923751,-0.9170895120984436,2.0503300263990374,0.9942386542801306,-0.8078728755988757,-0.0637721667498858,1.8104345341087829,-0.5428630814198313,-0.2147827944543889,-0.3873687628555516,0
-0.8555646970596651,-3.3213318737752155,0.0145823693658566,0.5253126218703663,-0.6756659790787873,-0.6057134510317196,-1.01428990281995,-0.3993830689246308,-0.9170895120984436,-0.6752944623225238,-0.6363960366498398,-0.7441878245626506,-0.8557478822912833,-0.9232193293869908,-0.4435584787540931,-0.5255884449323432,0.3605412821917686,1
0.2791857924827166,0.5179801782465591,0.9671560176500436,-0.6004161882983547,2.8401885239266487,0.5845268278180658,1.2697416704304612,-0.6787161910923751,1.5990825136896427,-0.2588816225490615,0.2953952153101432,2.822175033465952,-0.7781032042970286,1.3827043714905338,2.938088594959225,-0.2406841200439452,0.3605412821917686,2
0.1810125358780113,0.5179801782465591,-0.3742794268252951,-0.1645849188281526,-0.5006786935691193,-0.6057134510317196,0.2315450477402922,0.4386196495894761,-0.4977266690764205,-0.6752944623225238,-0.6363960366498398,-0.1073373142004002,-0.7936321398958796,-0.4371233906753579,0.3789328392577571,-0.5255884449323432,0.3605412821917686,1
-0.380350899436977,-0.0099251761158995,-0.7491932258373782,-0.6004161882983547,-0.6756659790787873,0.0675595599514193,-1.2219282306900232,-0.6787161910923751,-0.9170895120984436,-0.0506727041752978,-0.403448223659844,-0.8078728755988757,-0.8868057534889852,-0.8318871518273903,-0.6302766413481948,-0.5255884449323432,-2.6310988979975125,1
0.0734094572800041,0.5179801782465591,-0.7491932258373782,-0.6004161882983547,-0.6756659790787873,-0.3219229505432417,-1.2219282306900232,-0.6787161910923751,-0.9170895120984436,1.406779730492918,0.7612908412901348,-0.8078728755988757,-0.5762270415119666,-0.5855743953749406,-0.3866153897928632,-0.5255884449323432,0.3605412821917686,1
1.5026818757436424,0.5179801782465591,-0.5096040956754112,-0.3449829606576902,-0.5292406678568543,-0.6057134510317196,0.4391858672802666,-0.3993830689246308,0.5506766642205982,-0.6752944623225238,-0.6363960366498398,-0.2983924673090753,0.5107984504075986,2.879656013444212,0.5245946202032725,-0.2406841200439452,0.3605412821917686,3
0.1463054948251232,0.5179801782465591,0.4907509901420258,1.227137527343292,-0.6756659790787873,-0.6057134510317196,-0.3913724275398288,0.4386196495894761,-0.9170895120984436,-0.6752944623225238,-0.6363960366498398,-0.5531326714539755,-0.8246900110935814,0.0920599281808772,0.4148917036730214,-0.5255884449323432,0.3605412821917686,1
2.389034812295936,0.5179801782465591,-0.3681237592306214,-0.6004161882983547,0.1661289171230249,-0.1422022388933111,1.0621033425603876,-0.6787161910923751,1.1797196706676198,0.9903618937453904,0.2953952153101432,-0.1073373142004002,0.5884431284018533,-0.1177724092298729,2.181027026392965,-0.5255884449323432,0.3605412821917686,0
0.9105990518079368,0.134049395368665,2.886709576754609,1.6297195923131536,2.8401885239266487,2.839046871514473,0.4391858672802666,0.9972892459358388,0.5506766642205982,3.4888489263342937,2.8578211582000965,1.2937338085965506,0.8213771623846173,2.879656013444212,0.672674475336694,1.0284398074574286,0.3605412821917686,2
-0.4714243978359357,0.5179801782465591,-0.7491932258373782,-0.6004161882983547,-0.6756659790787873,0.4869926261191979,-1.2219282306900232,-0.6787161910923751,-0.9170895120984436,-0.0506727041752978,0.0624474023201474,-0.8078728755988757,0.8213771623846173,-0.3539621543400395,-0.6842551999952515,0.3291279485984248,-2.6310988979975125,1
0.2111538562711071,0.5179801782465591,-0.1000748955807242,0.073788156725074,-0.2522176373530272,-0.6057134510317196,0.0239067198702189,-0.3435151036867323,0.089379298216791,-0.6752944623225238,-0.6363960366498398,-0.2983924673090753,-0.6538717195062212,-0.3673677115463117,-0.0075451567511102,-0.5255884449323432,-1.135278807902872,1
-0.5446448851866141,0.134049395368665,-0.0291165057596998,0.0919606360892262,-0.1227045500061103,-0.6057134510317196,-0.5423825735671369,-0.3739882345427793,-0.4596041467137052,-0.6752944623225238,-0.6363960366498398,-0.3620775183453004,0.5107984504075986,-0.1071667962100359,-0.6357576773974087,-0.5255884449323432,-0.3873687628555516,1
2.6097112506635725,0.5179801782465591,-0.2383091857459002,-0.2660479286113357,-0.0482465762475773,-0.6057134510317196,0.8544625230204133,-0.1200465947460124,0.9700395072426212,-0.6752944623225238,-0.6363960366498398,0.0837178389082748,0.5107984504075986,0.321041704556048,2.153702121577498,-0.5255884449323432,0.3605412821917686,3
0.1630022918631753,0.5179801782465591,-0.1980836710651964,0.2118641559056495,-0.6756659790787873,-0.6057134510317196,1.2697416704304612,2.6732946829640527,-0.9170895120984436,-0.6752944623225238,-0.6363960366498398,0.2747729920169499,2.063692010292692,0.9274492736687284,-0.0062819863093997,-0.5255884449323432,0.3605412821917686,2
-0.5171305297898215,0.5179801782465591,-0.458231094331384,-0.6004161882983547,-0.0329211287218798,-0.6057134510317196,0.64682419515034,-0.6787161910923751,0.7603593438176227,-0.6752944623225238,-0.6363960366498398,-0.2983924673090753,-0.8868057534889852,-0.0235510534762235,-0.6151431979648191,-0.5255884449323432,0.3605412821917686,3
-0.1459872948028683,0.5179801782465591,-0.7491932258373782,-0.6004161882983547,-0.6756659790787873,-0.5773085007305925,-1.2219282306900232,-0.6787161910923751,-0.9170895120984436,-0.2588816225490615,-0.403448223659844,-0.8078728755988757,-0.9799793670820908,-0.9049130551632668,2.938088594959225,-0.5255884449323432,0.3605412821917686,1
2.6386873708508105,0.5179801782465591,-0.3958015319901291,-0.0795521890600509,-0.6756659790787873,2.8198071803560216,0.2315450477402922,1.276622368103583,-0.9170895120984436,1.406779730492918,0.9942386542801306,-0.3620775183453004,0.8213771623846173,0.0925393429965779,2.6340456921695576,-0.5255884449323432,0.3605412821917686,0
-0.8495229818678851,0.134049395368665,-0.5265617324022449,-0.5465286222782544,-0.2646306472755451,-0.6057134510317196,0.4391858672802666,-0.1200465947460124,0.5506766642205982,-0.6752944623225238,-0.6363960366498398,0.0200327878720498,0.20021973843058,-0.6995062028276827,-0.7115887895754195,0.0960228560235655,0.3605412821917686,3
-0.8114990460676312,-2.553470308019428,-0.7491932258373782,-0.6004161882983547,-0.6756659790787873,1.6068247371299456,-1.2219282306900232,-0.6787161910923751,-0.9170895120984436,0.1575362141984659,0.528343028300139,-0.8078728755988757,1.5978239423271638,-0.8503353967763774,-0.650953147389942,-0.5255884449323432,0.3605412821917686,1
