BALANCE,BALANCE_FREQUENCY,PURCHASES,ONEOFF_PURCHASES,INSTALLMENTS_PURCHASES,CASH_ADVANCE,PURCHASES_FREQUENCY,ONEOFF_PURCHASES_FREQUENCY,PURCHASES_INSTALLMENTS_FREQUENCY,CASH_ADVANCE_FREQUENCY,CASH_ADVANCE_TRX,PURCHASES_TRX,CREDIT_LIMIT,PAYMENTS,MINIMUM_PAYMENTS,PRC_FULL_PAYMENT,TENURE
-0.3141355686012265,0.5179801782465591,1.1947338673207788,-0.03760538934781176,2.7750101789451387,-0.6057134510317196,0.64682419515034,-0.12004659474601245,0.9700395072426213,-0.6752944623225238,-0.6363960366498398,0.8479384513429753,0.9766665183731267,0.11211464099116154,-0.5295295881780994,-0.24068412004394527,0.3605412821917686
0.7817456144762898,0.5179801782465591,-0.7491932258373782,-0.6004161882983547,-0.6756659790787873,-0.34867615396870916,-1.2219282306900232,-0.6787161910923751,-0.9170895120984436,-0.2588816225490615,-0.40344822365984406,-0.8078728755988757,-0.42093768552345723,-0.4194938447216664,0.5082385240431642,-0.5255884449323432,0.3605412821917686
2.6386873708508105,0.5179801782465591,0.716255734625781,-0.6004161882983547,2.5615586312969247,1.100023763895977,0.023906719870218904,-0.6787161910923751,0.3409965007955997,0.15753621419846595,0.29539521531014323,-0.10733731420040027,1.131955874361636,0.32316395259680863,2.0813335996620586,-0.5255884449323432,0.3605412821917686
0.3669161997175664,-0.009925176115899534,-0.7491932258373782,-0.6004161882983547,-0.6756659790787873,1.4578359725902554,-1.2219282306900232,-0.6787161910923751,-0.9170895120984436,0.5739490539719282,0.062447402320147484,-0.8078728755988757,-0.42093768552345723,-0.6781401104328223,-0.3533317601818631,-0.5255884449323432,-2.6310988979975125
-0.8354731406599215,-1.7856087422636397,-0.27728901880109386,-0.6004161882983547,0.36678582509382196,-0.6057134510317196,-0.18373160799985438,-0.6787161910923751,-0.07836634222642336,-0.6752944623225238,-0.6363960366498398,-0.29839246730907537,-0.5762270415119666,-0.764038385915499,-0.7794602959428192,0.3291279485984248,0.3605412821917686
0.31777704892873515,0.5179801782465591,-0.29060962888410263,-0.3779507329554884,0.00393627129077408,-0.6057134510317196,0.43918586728026665,-0.3993830689246308,0.5506766642205982,-0.6752944623225238,-0.6363960366498398,-0.23470741627285036,2.3742707222697104,0.15272161221417133,0.16361578021494383,-0.5255884449323432,0.3605412821917686
1.258441304362069,0.5179801782465591,-0.386727150513786,-0.6004161882983547,0.12503341825333011,-0.6057134510317196,1.2697416704304612,-0.6787161910923751,1.5990825136896427,-0.6752944623225238,-0.6363960366498398,-0.04365226316417523,-0.11035897354643859,-0.2642257773766639,2.9380885949592255,-0.5255884449323432,0.3605412821917686
0.3341242535450636,0.5179801782465591,-0.5885457589796311,-0.6004161882983547,-0.3207904785754798,-0.6057134510317196,0.43918586728026665,-0.6787161910923751,0.7603593438176227,-0.6752944623225238,-0.6363960366498398,-0.29839246730907537,-0.7315163975004758,-0.7837473239021046,2.9380885949592255,-0.5255884449323432,0.3605412821917686
2.6386873708508105,0.5179801782465591,2.886709576754609,2.9798409983354865,0.22801319474645096,-0.43597046466127504,1.2697416704304612,2.3939615607963085,1.5990825136896427,0.9903618937453903,0.7612908412901348,2.822175033465952,2.1413366882869465,0.37600932116463626,1.44907006679885,-0.5255884449323432,0.3605412821917686
-0.7814494317818541,-1.0177429532650166,-0.007330716163188603,-0.6004161882983547,0.9631325315655902,-0.6057134510317196,1.2697416704304612,-0.6787161910923751,1.5990825136896427,-0.6752944623225238,-0.6363960366498398,0.27477299201694994,-0.7936321398958796,0.5521219891333099,-0.7610227876962131,-0.5255884449323432,0.3605412821917686
1.389977192250597,-0.24988138750922906,2.886709576754609,2.9798409983354865,0.9187228795612425,2.839046871514473,1.2697416704304612,-0.3993830689246308,1.3894023502646444,0.9903618937453903,2.391925532220105,0.020032787872049807,1.4425345863386545,2.8796560134442117,1.1198994352747869,-0.5255884449323432,0.3605412821917686
2.318517493931941,0.5179801782465591,-0.7491932258373782,-0.6004161882983547,-0.6756659790787873,-0.01357628600267466,-1.2219282306900232,-0.6787161910923751,-0.9170895120984436,1.1417851988424736,0.29539521531014323,-0.8078728755988757,0.5107984504075986,-0.03366989444994477,1.4451761823845033,-0.5255884449323432,-0.3873687628555516
-0.7592844303881519,0.5179801782465591,-0.38585426411926793,-0.6004161882983547,0.12696165280440092,-0.6057134510317196,1.2697416704304612,-0.6787161910923751,1.5990825136896427,-0.6752944623225238,-0.6363960366498398,-0.04365226316417523,-0.42093768552345723,-0.7886007438130747,-0.6533221792748352,-0.5255884449323432,0.3605412821917686
0.096890390370169,0.5179801782465591,-0.6564490464198426,-0.46372054706358146,-0.6756659790787873,-0.4242513125592878,-0.8066490832799754,-0.12004659474601245,-0.9170895120984436,0.5739490539719282,0.528343028300139,-0.6805027735264256,-0.8246900110935814,-0.3666415378360079,0.4818602445338808,-0.5255884449323432,0.3605412821917686
-0.7853848577389451,0.5179801782465591,-0.5370818319695085,-0.6004161882983547,-0.20710498316860182,-0.6057134510317196,1.2697416704304612,-0.6787161910923751,1.5990825136896427,-0.6752944623225238,-0.6363960366498398,-0.04365226316417523,-1.0420951094774944,-0.7933103385290431,-0.6508735293214424,-0.5255884449323432,0.3605412821917686
2.6386873708508105,0.5179801782465591,-0.39726543521426866,-0.32628782148881674,-0.30910055660961355,1.051592940242296,0.43918586728026665,-0.12004659474601245,0.13131633737060108,3.4888489263342937,2.8578211582000965,-0.29839246730907537,1.9084026543041825,0.07807449967073306,1.4337263785076346,-0.5255884449323432,0.3605412821917686
-0.8467369658030167,0.5179801782465591,-0.6582675597417551,-0.6004161882983547,-0.4748082133422538,-0.6057134510317196,-0.18373160799985438,-0.6787161910923751,0.13131633737060108,-0.6752944623225238,-0.6363960366498398,-0.4894476204177505,0.7903192911869155,-0.8227004588796717,-0.6579870539213,-0.5255884449323432,0.3605412821917686
2.6386873708508105,0.5179801782465591,2.0131376027142647,0.7574271813003932,2.8401885239266487,1.7537812779735078,1.2697416704304612,-0.12004659474601245,1.5990825136896427,1.82319257026638,1.6930820932501178,2.822175033465952,2.3742707222697104,1.7217593952725734,2.9380885949592255,-0.5255884449323432,0.3605412821917686
-0.1717067507476302,0.5179801782465591,0.4762210686999452,-0.06435485012277324,1.227883152582915,-0.47540860018384967,1.2697416704304612,-0.3993830689246308,1.5990825136896427,0.15753621419846595,-0.17050041066984828,2.0579544210312513,0.5107984504075986,-0.5193136326580244,-0.5215077970362848,-0.5255884449323432,0.3605412821917686
2.6386873708508105,0.5179801782465591,-0.4537302738596507,-0.16493335869796674,-0.6756659790787873,0.2759027514705644,-1.01428990281995,-0.3993830689246308,-0.9170895120984436,0.15753621419846595,0.062447402320147484,-0.6168177224902006,1.9084026543041825,0.15227237723656856,2.638741372939169,-0.5255884449323432,0.3605412821917686
-0.7854052020103401,0.5179801782465591,-0.17018767670705934,0.2529800605437165,-0.6756659790787873,-0.6057134510317196,1.0621033425603876,2.3939615607963085,-0.9170895120984436,-0.6752944623225238,-0.6363960366498398,-0.10733731420040027,-0.9799793670820908,-0.6584605138339036,-0.6065534656310955,0.5000712273045784,0.3605412821917686
1.2224052810621815,-0.6338121703871231,-0.25157524042925167,-0.6004161882983547,0.4235884012441136,-0.6057134510317196,1.2697416704304612,-0.6787161910923751,1.5990825136896427,-0.6752944623225238,-0.6363960366498398,0.08371783890827485,2.0636920102926917,2.8796560134442117,2.9380885949592255,-0.5255884449323432,0.3605412821917686
0.12079836726447117,0.5179801782465591,-0.7491932258373782,-0.6004161882983547,-0.6756659790787873,-0.5321442277477014,-1.2219282306900232,-0.6787161910923751,-0.9170895120984436,-0.2588816225490615,-0.40344822365984406,-0.8078728755988757,-0.7936321398958796,-0.703446408936212,0.009045672459777054,-0.5255884449323432,0.3605412821917686
2.6386873708508105,0.5179801782465591,-0.7491932258373782,-0.6004161882983547,-0.6756659790787873,2.839046871514473,-1.2219282306900232,-0.6787161910923751,-0.9170895120984436,2.9588698569815355,1.9260299062401134,-0.8078728755988757,1.4425345863386545,0.0999037555739988,1.9084770294587812,-0.5255884449323432,-0.3873687628555516
1.5364018656042395,0.5179801782465591,1.41533771840198,1.600343430981132,0.8074275915666294,0.6524983087452441,0.64682419515034,0.9972892459358388,0.9700395072426213,0.9903618937453903,0.9942386542801306,1.803214216886351,0.20021973843058005,0.08835728364737892,1.282435136735101,-0.5255884449323432,0.3605412821917686
2.6386873708508105,0.5179801782465591,-0.5637048670023069,-0.32702490582880817,-0.6756659790787873,1.562652428030391,-1.01428990281995,-0.3993830689246308,-0.9170895120984436,0.9903618937453903,2.1589777192301094,-0.6805027735264256,1.4425345863386545,-0.14972434009486923,1.9963573965432755,-0.5255884449323432,0.3605412821917686
-0.024098354452475806,-1.7856087422636397,0.12663916026210265,0.690473120162263,-0.6756659790787873,2.839046871514473,-1.01428990281995,-0.3993830689246308,-0.9170895120984436,0.9903618937453903,0.7612908412901348,-0.42576256938152546,0.9766665183731267,2.8796560134442117,0.12897165966942128,0.6140322734868228,0.3605412821917686
-0.4670228267450362,-0.6338121703871231,-0.7491932258373782,-0.6004161882983547,-0.6756659790787873,1.7163391353062376,-1.2219282306900232,-0.6787161910923751,-0.9170895120984436,0.5739490539719282,0.062447402320147484,-0.8078728755988757,-0.7936321398958796,0.9944360756687761,-0.4843072065109754,0.044223623710026846,0.3605412821917686
-0.395126422652712,0.134049395368665,0.6388689002117959,0.45334638722029447,0.8112639748921971,1.0162213436212917,0.2315450477402922,0.7179561237680945,-0.07836634222642336,0.5739490539719282,1.9260299062401134,0.9116235023792003,-0.42093768552345723,-0.1339694723476013,-0.37220548998677344,-0.14571487212595458,0.3605412821917686
1.5702833125140483,0.5179801782465591,-0.5638685332012792,-0.3272661334309872,-0.6756659790787873,-0.6057134510317196,-1.01428990281995,-0.3993830689246308,-0.9170895120984436,-0.6752944623225238,-0.6363960366498398,-0.7441878245626506,0.044930382442070725,-0.3803365842709548,1.6478094045434701,-0.5255884449323432,0.3605412821917686
-0.05420854687892992,0.5179801782465591,-0.7491932258373782,-0.6004161882983547,-0.6756659790787873,0.4923564299723703,-1.2219282306900232,-0.6787161910923751,-0.9170895120984436,-0.2588816225490615,-0.40344822365984406,-0.8078728755988757,-0.8868057534889852,-0.6866936395182923,-0.43090258678270354,-0.5255884449323432,0.3605412821917686
2.2873619242272385,0.5179801782465591,0.6378232550516963,0.02918785338886573,1.444668939142356,-0.6057134510317196,1.2697416704304612,0.4386196495894761,1.5990825136896427,-0.6752944623225238,-0.6363960366498398,0.4658281451256251,1.2872452303501454,-0.028908800371556832,0.9700101937633865,-0.5255884449323432,0.3605412821917686
0.4677005811566194,0.5179801782465591,-0.3518480649995049,-0.4704213137907762,0.007250424425426839,-0.4688621189635879,-0.39137242753982887,-0.3993830689246308,-0.07836634222642336,0.15753621419846595,-0.17050041066984828,-0.4894476204177505,-0.6072849127096684,-0.9232193293869907,-0.4435584787540931,-0.5255884449323432,0.3605412821917686
-0.5789155266991046,-1.5936412392032753,-0.6494113998640414,-0.6004161882983547,-0.4552446669595154,0.1455545837008825,-0.28755201776984163,-0.6787161910923751,-0.2880465056514219,-0.05067270417529781,-0.40344822365984406,-0.6168177224902006,-0.8246900110935814,-0.8131684894266767,-0.6755232414712417,-0.5255884449323432,-2.6310988979975125
1.4550759361220345,0.5179801782465591,-0.7491932258373782,-0.6004161882983547,-0.6756659790787873,0.8623995005342404,-1.2219282306900232,-0.6787161910923751,-0.9170895120984436,1.82319257026638,0.9942386542801306,-0.8078728755988757,-0.04824323115103487,-0.9232193293869907,-0.4435584787540931,-0.5255884449323432,0.3605412821917686
-0.7237124446209158,0.5179801782465591,1.42447574784459,1.2797251446183167,1.308145915771234,-0.6057134510317196,1.2697416704304612,1.5559588422822015,1.5990825136896427,-0.6752944623225238,-0.6363960366498398,2.822175033465952,-0.3277640719303516,0.6673689682673788,-0.6355505226532988,2.608372804302331,0.3605412821917686
-0.3484039414823589,0.5179801782465591,-0.28774547040209053,0.07971163451191426,-0.6756659790787873,-0.09054612926198886,-0.8066490832799754,-0.12004659474601245,-0.9170895120984436,-0.2588816225490615,-0.17050041066984828,-0.6168177224902006,-0.11035897354643859,-0.5556601441038423,-0.4799314307276369,-0.24068412004394527,0.3605412821917686
2.059661823896087,0.5179801782465591,0.07042891348178834,0.26541668358939013,-0.16277567427054887,2.839046871514473,0.3353654575102794,0.5782878866787853,-0.2880465056514219,3.697057844708058,2.8578211582000965,-0.23470741627285036,2.3742707222697104,2.8796560134442117,0.5397765875849263,-0.5255884449323432,-2.6310988979975125
-0.22107242899533386,0.5179801782465591,2.076640087915447,2.377056105397186,1.1041547688892106,-0.6057134510317196,0.43918586728026665,1.276622368103583,0.3409965007955997,-0.6752944623225238,-0.6363960366498398,0.338458043053175,-0.5762270415119666,-0.0479869304102679,0.9752517870713733,-0.5255884449323432,0.3605412821917686
0.06711984852660907,0.5179801782465591,-0.7491932258373782,-0.6004161882983547,-0.6756659790787873,-0.36753994857868005,-1.2219282306900232,-0.6787161910923751,-0.9170895120984436,0.5739490539719282,0.062447402320147484,-0.8078728755988757,-0.26564832953494794,-0.49066064964779454,-0.06552193638161234,-0.5255884449323432,0.3605412821917686
-0.5847013613497158,0.04873144361802213,1.0504257426604153,2.0520421160613314,-0.6756659790787873,0.8626902529392074,0.43918586728026665,1.5559588422822015,-0.9170895120984436,-0.12007567696655237,-0.40344822365984406,-0.10733731420040027,-0.42093768552345723,1.0213183289410257,-0.6962465831581742,0.15818466989227123,-1.8831888529501921
-0.8558558769601031,-1.0177429532650166,-0.46732366094094635,-0.6004161882983547,-0.05300690529553324,-0.6057134510317196,0.43918586728026665,-0.6787161910923751,0.7603593438176227,-0.6752944623225238,-0.6363960366498398,-0.29839246730907537,-1.0420951094774944,-0.6624826579934129,-0.4435584787540931,-0.5255884449323432,0.3605412821917686
-0.08306752280490362,0.5179801782465591,0.4182014011643281,1.120206691910718,-0.6756659790787873,-0.6057134510317196,-0.5990107554099021,0.1592865274217318,-0.9170895120984436,-0.6752944623225238,-0.6363960366498398,-0.42576256938152546,0.5107984504075986,-0.9232193293869907,-0.4435584787540931,-0.5255884449323432,0.3605412821917686
1.2864127315512837,0.5179801782465591,-0.4643503916596195,-0.18058634977269372,-0.6756659790787873,-0.11028162893433072,-0.5990107554099021,0.1592865274217318,-0.9170895120984436,1.406779730492918,0.528343028300139,-0.5531326714539755,-0.11035897354643859,-0.9232193293869907,-0.4435584787540931,-0.5255884449323432,0.3605412821917686
0.5529630786078907,0.5179801782465591,2.886709576754609,2.9798409983354865,0.18506980443197998,-0.6057134510317196,1.0621033425603876,2.3939615607963085,0.3409965007955997,-0.6752944623225238,-0.6363960366498398,1.866899267922576,0.9766665183731267,2.6273646960272585,0.9598968716534789,-0.24068412004394527,0.3605412821917686
1.491205623940653,0.5179801782465591,-0.7491932258373782,-0.6004161882983547,-0.6756659790787873,-0.43927057879442616,-1.2219282306900232,-0.6787161910923751,-0.9170895120984436,0.2332453682599749,0.062447402320147484,-0.8078728755988757,-0.11035897354643859,-0.4449470020974583,1.3654069290290551,-0.5255884449323432,-0.3873687628555516
2.392717393012738,0.5179801782465591,-0.5409734504784012,-0.6004161882983547,-0.21570169554212545,0.11363481642301114,-0.18373160799985438,-0.6787161910923751,-0.07836634222642336,0.9903618937453903,0.29539521531014323,-0.42576256938152546,0.5107984504075986,0.3963909639847381,1.7795084309699853,-0.5255884449323432,0.3605412821917686
0.25267929077525475,-0.6338121703871231,-0.6464472231493241,-0.44897886026375294,-0.6756659790787873,-0.6057134510317196,-0.8066490832799754,-0.12004659474601245,-0.9170895120984436,-0.6752944623225238,-0.6363960366498398,-0.6805027735264256,0.666087806396108,1.271186442138105,-0.11240264317740133,-0.5255884449323432,0.3605412821917686
0.061266283507910864,0.5179801782465591,-0.6890004348820757,-0.511698036830296,-0.6756659790787873,-0.6057134510317196,-1.01428990281995,-0.3993830689246308,-0.9170895120984436,-0.6752944623225238,-0.6363960366498398,-0.7441878245626506,-0.8557478822912833,-0.7118350008829234,0.293686781972785,-0.5255884449323432,0.3605412821917686
-0.3805074758502508,0.134049395368665,-0.7491932258373782,-0.6004161882983547,-0.6756659790787873,2.225215159261741,-1.2219282306900232,-0.6787161910923751,-0.9170895120984436,2.0503300263990374,0.9942386542801306,-0.8078728755988757,-0.0637721667498858,1.8104345341087829,-0.5428630814198313,-0.2147827944543889,-0.3873687628555516
-0.8555646970596651,-3.3213318737752155,0.01458236936585661,0.5253126218703663,-0.6756659790787873,-0.6057134510317196,-1.01428990281995,-0.3993830689246308,-0.9170895120984436,-0.6752944623225238,-0.6363960366498398,-0.7441878245626506,-0.8557478822912833,-0.9232193293869907,-0.4435584787540931,-0.5255884449323432,0.3605412821917686
0.2791857924827166,0.5179801782465591,0.9671560176500437,-0.6004161882983547,2.8401885239266487,0.5845268278180658,1.2697416704304612,-0.6787161910923751,1.5990825136896427,-0.2588816225490615,0.29539521531014323,2.822175033465952,-0.7781032042970286,1.3827043714905338,2.9380885949592255,-0.24068412004394527,0.3605412821917686
0.1810125358780113,0.5179801782465591,-0.37427942682529514,-0.16458491882815263,-0.5006786935691193,-0.6057134510317196,0.2315450477402922,0.4386196495894761,-0.49772666907642055,-0.6752944623225238,-0.6363960366498398,-0.10733731420040027,-0.7936321398958796,-0.43712339067535794,0.37893283925775717,-0.5255884449323432,0.3605412821917686
-0.38035089943697703,-0.009925176115899534,-0.7491932258373782,-0.6004161882983547,-0.6756659790787873,0.06755955995141935,-1.2219282306900232,-0.6787161910923751,-0.9170895120984436,-0.05067270417529781,-0.40344822365984406,-0.8078728755988757,-0.8868057534889852,-0.8318871518273903,-0.6302766413481948,-0.5255884449323432,-2.6310988979975125
0.07340945728000411,0.5179801782465591,-0.7491932258373782,-0.6004161882983547,-0.6756659790787873,-0.32192295054324177,-1.2219282306900232,-0.6787161910923751,-0.9170895120984436,1.406779730492918,0.7612908412901348,-0.8078728755988757,-0.5762270415119666,-0.5855743953749406,-0.38661538979286325,-0.5255884449323432,0.3605412821917686
1.5026818757436424,0.5179801782465591,-0.5096040956754112,-0.3449829606576902,-0.5292406678568543,-0.6057134510317196,0.43918586728026665,-0.3993830689246308,0.5506766642205982,-0.6752944623225238,-0.6363960366498398,-0.29839246730907537,0.5107984504075986,2.8796560134442117,0.5245946202032725,-0.24068412004394527,0.3605412821917686
0.1463054948251232,0.5179801782465591,0.49075099014202583,1.227137527343292,-0.6756659790787873,-0.6057134510317196,-0.39137242753982887,0.4386196495894761,-0.9170895120984436,-0.6752944623225238,-0.6363960366498398,-0.5531326714539755,-0.8246900110935814,0.09205992818087722,0.4148917036730214,-0.5255884449323432,0.3605412821917686
2.389034812295936,0.5179801782465591,-0.3681237592306214,-0.6004161882983547,0.16612891712302497,-0.14220223889331113,1.0621033425603876,-0.6787161910923751,1.1797196706676198,0.9903618937453903,0.29539521531014323,-0.10733731420040027,0.5884431284018533,-0.11777240922987296,2.181027026392965,-0.5255884449323432,0.3605412821917686
0.9105990518079369,0.134049395368665,2.886709576754609,1.6297195923131536,2.8401885239266487,2.839046871514473,0.43918586728026665,0.9972892459358388,0.5506766642205982,3.4888489263342937,2.8578211582000965,1.2937338085965506,0.8213771623846173,2.8796560134442117,0.672674475336694,1.0284398074574286,0.3605412821917686
-0.47142439783593576,0.5179801782465591,-0.7491932258373782,-0.6004161882983547,-0.6756659790787873,0.48699262611919797,-1.2219282306900232,-0.6787161910923751,-0.9170895120984436,-0.05067270417529781,0.062447402320147484,-0.8078728755988757,0.8213771623846173,-0.3539621543400395,-0.6842551999952515,0.3291279485984248,-2.6310988979975125
0.21115385627110717,0.5179801782465591,-0.10007489558072427,0.07378815672507408,-0.25221763735302727,-0.6057134510317196,0.023906719870218904,-0.3435151036867323,0.08937929821679108,-0.6752944623225238,-0.6363960366498398,-0.29839246730907537,-0.6538717195062212,-0.36736771154631176,-0.007545156751110268,-0.5255884449323432,-1.135278807902872
-0.5446448851866141,0.134049395368665,-0.029116505759699852,0.09196063608922629,-0.12270455000611037,-0.6057134510317196,-0.5423825735671369,-0.37398823454277935,-0.45960414671370525,-0.6752944623225238,-0.6363960366498398,-0.36207751834530044,0.5107984504075986,-0.10716679621003598,-0.6357576773974087,-0.5255884449323432,-0.3873687628555516
2.6097112506635725,0.5179801782465591,-0.2383091857459002,-0.26604792861133575,-0.04824657624757738,-0.6057134510317196,0.8544625230204133,-0.12004659474601245,0.9700395072426213,-0.6752944623225238,-0.6363960366498398,0.08371783890827485,0.5107984504075986,0.321041704556048,2.153702121577498,-0.5255884449323432,0.3605412821917686
0.1630022918631753,0.5179801782465591,-0.19808367106519648,0.2118641559056495,-0.6756659790787873,-0.6057134510317196,1.2697416704304612,2.6732946829640527,-0.9170895120984436,-0.6752944623225238,-0.6363960366498398,0.27477299201694994,2.0636920102926917,0.9274492736687285,-0.006281986309399785,-0.5255884449323432,0.3605412821917686
-0.5171305297898215,0.5179801782465591,-0.45823109433138404,-0.6004161882983547,-0.03292112872187988,-0.6057134510317196,0.64682419515034,-0.6787161910923751,0.7603593438176227,-0.6752944623225238,-0.6363960366498398,-0.29839246730907537,-0.8868057534889852,-0.02355105347622359,-0.6151431979648191,-0.5255884449323432,0.3605412821917686
-0.1459872948028683,0.5179801782465591,-0.7491932258373782,-0.6004161882983547,-0.6756659790787873,-0.5773085007305925,-1.2219282306900232,-0.6787161910923751,-0.9170895120984436,-0.2588816225490615,-0.40344822365984406,-0.8078728755988757,-0.9799793670820908,-0.9049130551632668,2.9380885949592255,-0.5255884449323432,0.3605412821917686
2.6386873708508105,0.5179801782465591,-0.39580153199012913,-0.07955218906005095,-0.6756659790787873,2.8198071803560216,0.2315450477402922,1.276622368103583,-0.9170895120984436,1.406779730492918,0.9942386542801306,-0.36207751834530044,0.8213771623846173,0.09253934299657794,2.6340456921695576,-0.5255884449323432,0.3605412821917686
-0.8495229818678851,0.134049395368665,-0.5265617324022449,-0.5465286222782544,-0.2646306472755451,-0.6057134510317196,0.43918586728026665,-0.12004659474601245,0.5506766642205982,-0.6752944623225238,-0.6363960366498398,0.020032787872049807,0.20021973843058005,-0.6995062028276827,-0.7115887895754195,0.0960228560235655,0.3605412821917686
-0.8114990460676312,-2.5534703080194276,-0.7491932258373782,-0.6004161882983547,-0.6756659790787873,1.6068247371299456,-1.2219282306900232,-0.6787161910923751,-0.9170895120984436,0.15753621419846595,0.528343028300139,-0.8078728755988757,1.5978239423271638,-0.8503353967763774,-0.650953147389942,-0.5255884449323432,0.3605412821917686
-0.8575574730273089,-1.0177429532650166,-0.6282166270971516,-0.5626238639569763,-0.4650666117040319,-0.6057134510317196,-0.18373160799985438,-0.12004659474601245,-0.2880465056514219,-0.6752944623225238,-0.6363960366498398,-0.4894476204177505,2.3742707222697104,-0.7918849622011871,-0.7424759326014067,0.9939058462932114,0.3605412821917686
